0,1730177825344,34.755563085041274
1,1730177825344,48.69325972617962
2,1730177825344,19.203373857375936
3,1730177825344,29.873773299737916
4,1730177825344,67.40334287842896
5,1730177825344,99.75473303249652
6,1730177825344,24.528074517320654
7,1730177825344,4.352476544994344
8,1730177825344,31.092266151392
9,1730177825344,85.66476601867025
0,1730181425344,45.214920380530344
1,1730181425344,80.41241579055222
2,1730181425344,65.01906218446271
3,1730181425344,41.2157560605586
4,1730181425344,76.42200060044445
5,1730181425344,40.379787250288025
6,1730181425344,21.061927023671945
7,1730181425344,43.076726497090455
8,1730181425344,77.24087403934607
9,1730181425344,54.9924230502562
0,1730185025344,90.30863562901163
1,1730185025344,15.740189269619298
2,1730185025344,45.82860652929334
3,1730185025344,72.00412309552861
4,1730185025344,55.96976219251296
5,1730185025344,58.224881040360444
6,1730185025344,33.78231909365332
7,1730185025344,80.62600852483972
8,1730185025344,51.455961434743394
9,1730185025344,64.26747115893295
0,1730188625344,23.78040620939589
1,1730188625344,15.951612559067119
2,1730188625344,19.611232396857183
3,1730188625344,52.62687306709889
4,1730188625344,94.23414584233805
5,1730188625344,0.2721040828706389
6,1730188625344,89.37203069291314
7,1730188625344,82.52147943707668
8,1730188625344,3.4254288597454274
9,1730188625344,72.08643027423042
0,1730192225344,31.498362776805177
1,1730192225344,66.13057508150332
2,1730192225344,28.437077185768324
3,1730192225344,71.9514543288107
4,1730192225344,55.33938541303356
5,1730192225344,44.80370975867872
6,1730192225344,7.218265527291667
7,1730192225344,48.28734826549122
8,1730192225344,75.02769203723896
9,1730192225344,86.86982532138481
0,1730195825344,64.17739603399178
1,1730195825344,91.57717197092649
2,1730195825344,2.01600195096886
3,1730195825344,7.078670318605617
4,1730195825344,29.751560020080024
5,1730195825344,13.93756407132215
6,1730195825344,26.115771345937734
7,1730195825344,50.31779017560145
8,1730195825344,2.5926004498188826
9,1730195825344,16.131817823970497
0,1730199425344,49.90009721954757
1,1730199425344,99.08866156809705
2,1730199425344,14.208320238426907
3,1730199425344,74.60018590215648
4,1730199425344,54.26328606247045
5,1730199425344,79.07376929074734
6,1730199425344,49.83056226489332
7,1730199425344,54.174276793903374
8,1730199425344,15.426306456615391
9,1730199425344,51.394970898765735
0,1730203025344,85.68438967961818
1,1730203025344,75.36083743905115
2,1730203025344,5.036668151988232
3,1730203025344,64.13956490225767
4,1730203025344,89.80598471793792
5,1730203025344,56.10035137011585
6,1730203025344,90.63291671163553
7,1730203025344,38.498196423359886
8,1730203025344,18.455829783584587
9,1730203025344,41.27573431039785
0,1730206625344,19.539303653098106
1,1730206625344,20.340903816164758
2,1730206625344,50.54021042339064
3,1730206625344,22.849428594212075
4,1730206625344,53.24140750604604
5,1730206625344,30.08750865242167
6,1730206625344,0.7820346754554786
7,1730206625344,67.6501042907941
8,1730206625344,9.935862175910593
9,1730206625344,73.66786836168507
0,1730210225344,14.001115615939286
1,1730210225344,60.179972408484026
2,1730210225344,69.29397443983024
3,1730210225344,78.00431538615346
4,1730210225344,46.9787362696409
5,1730210225344,13.286697319588715
6,1730210225344,44.5096104746627
7,1730210225344,33.23804053588678
8,1730210225344,95.62775504024647
9,1730210225344,62.68647647523362
0,1730213825344,44.44203420751472
1,1730213825344,10.792833282912328
2,1730213825344,87.32207794646868
3,1730213825344,58.56450977601173
4,1730213825344,95.90948856740165
5,1730213825344,90.68384932078408
6,1730213825344,57.94400810760081
7,1730213825344,71.52415008928615
8,1730213825344,15.887419757840215
9,1730213825344,65.32693549333663
0,1730217425344,49.202412158959675
1,1730217425344,45.983578447091354
2,1730217425344,11.99156174323891
3,1730217425344,16.738135361974592
4,1730217425344,81.65723006717937
5,1730217425344,45.944608267941014
6,1730217425344,72.49152199311314
7,1730217425344,51.33425436532876
8,1730217425344,83.04139698407504
9,1730217425344,49.46075474298445
0,1730221025344,75.0577053659302
1,1730221025344,97.3106139367882
2,1730221025344,81.15257083861749
3,1730221025344,64.96788158321891
4,1730221025344,19.06137075282578
5,1730221025344,8.384496330803437
6,1730221025344,5.755851975839221
7,1730221025344,84.87292618020537
8,1730221025344,47.412001036251525
9,1730221025344,63.51305284618667
0,1730224625344,62.67853824382402
1,1730224625344,15.398223419108525
2,1730224625344,22.80467594156914
3,1730224625344,1.7792989647245516
4,1730224625344,71.75892225739172
5,1730224625344,19.83540792093511
6,1730224625344,33.39068549083147
7,1730224625344,76.43903930923155
8,1730224625344,10.848560834695874
9,1730224625344,88.61361634293434
0,1730228225344,32.89721947025651
1,1730228225344,33.704944806348436
2,1730228225344,42.51468576587385
3,1730228225344,57.30665157180038
4,1730228225344,95.62902577589014
5,1730228225344,85.08745523448663
6,1730228225344,35.67657533390166
7,1730228225344,92.00044776343296
8,1730228225344,88.42879197692083
9,1730228225344,55.23587695511976
0,1730231825344,22.409625731663642
1,1730231825344,32.970955923853815
2,1730231825344,74.95512729082128
3,1730231825344,39.095394102831726
4,1730231825344,49.16637132210789
5,1730231825344,16.455906848936507
6,1730231825344,3.2762636815807933
7,1730231825344,90.43648172220519
8,1730231825344,68.59779529401226
9,1730231825344,98.43399025790204
0,1730235425344,55.03525664227167
1,1730235425344,83.72202026887182
2,1730235425344,63.59125038608362
3,1730235425344,39.83136628143106
4,1730235425344,72.22880925769837
5,1730235425344,2.7128892819652695
6,1730235425344,12.652824316140855
7,1730235425344,36.703845553662894
8,1730235425344,24.999261531067106
9,1730235425344,70.48533869287374
